task,split,env_id,episode_path,tcr@1,tcr@2,tcr@5,avg_tcr,ndtw,nsp,sr,cr,cspl,spl,gt_length,pred_length,num_gt,num_pred
0,seen,1_office,task_0/test_seen/1_office/episode_0000/traj_gt_pred_xyzk.npz,0.38095238095238093,1.0,1.0,0.7936507936507936,0.7582686701132423,0.9975048448316186,1.0,0.0,1.0,1.0,68.46306010009161,67.37618240918563,84.0,84.0
0,seen,1_office,task_0/test_seen/1_office/episode_0001/traj_gt_pred_xyzk.npz,0.4772727272727273,1.0,1.0,0.8257575757575758,0.8072455141303059,0.9976810089707363,1.0,0.0,0.9902131359360771,0.9902131359360771,67.58899852224253,68.25702070529361,88.0,88.0
0,seen,1_office,task_0/test_seen/1_office/episode_0002/traj_gt_pred_xyzk.npz,0.6493506493506493,1.0,1.0,0.8831168831168831,0.8378511027658142,0.9880775702806565,1.0,0.0,0.9976201037042837,0.9976201037042837,75.23101892393906,75.41048806514345,77.0,77.0
0,seen,1_office,task_0/test_seen/1_office/episode_0003/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90.92754480687091,90.87779019724901,122.0,122.0
0,seen,1_office,task_0/test_seen/1_office/episode_0013/traj_gt_pred_xyzk.npz,0.5764705882352941,0.9882352941176471,1.0,0.8549019607843137,0.8136384424708021,0.9790172677822735,1.0,0.0,1.0,1.0,81.93535210641024,80.07952518262819,85.0,85.0
0,seen,1_office,task_0/test_seen/1_office/episode_0014/traj_gt_pred_xyzk.npz,0.4928571428571429,1.0,1.0,0.830952380952381,0.8236703597776014,1.0,1.0,0.0,1.0,1.0,110.5046681970626,109.75351692438527,140.0,140.0
0,seen,1_office,task_0/test_seen/1_office/episode_0015/traj_gt_pred_xyzk.npz,0.525,0.9875,1.0,0.8375,0.8841179355479498,0.970328389862394,1.0,0.0,1.0,1.0,62.29029168119119,61.18625469642262,80.0,80.0
0,seen,1_office,task_0/test_seen/1_office/episode_0016/traj_gt_pred_xyzk.npz,0.49504950495049505,0.9900990099009901,1.0,0.8283828382838284,0.7683571715089166,0.9981349548895859,1.0,0.0,1.0,1.0,94.42016650951336,91.90908711650168,101.0,101.0
0,seen,1_office,task_0/test_seen/1_office/episode_0025/traj_gt_pred_xyzk.npz,0.35454545454545455,1.0,1.0,0.7848484848484848,0.6945439715213004,0.9977672486928424,1.0,0.0,1.0,1.0,92.86055180797014,91.78096447820798,110.0,110.0
0,seen,1_office,task_0/test_seen/1_office/episode_0026/traj_gt_pred_xyzk.npz,0.2125,0.3375,1.0,0.5166666666666667,0.48569776445909774,1.0,1.0,0.0,1.0,1.0,72.38741768894754,71.82141546814849,80.0,80.0
0,seen,1_office,task_0/test_seen/1_office/episode_0027/traj_gt_pred_xyzk.npz,0.5434782608695652,1.0,1.0,0.8478260869565218,0.8081832211953968,1.0,1.0,0.0,0.9910624452684518,0.9910624452684518,85.00227787107585,85.76884158702134,92.0,92.0
0,seen,1_office,task_0/test_seen/1_office/episode_0028/traj_gt_pred_xyzk.npz,0.42063492063492064,1.0,1.0,0.806878306878307,0.7594729065466157,0.9957801619733545,1.0,0.0,1.0,1.0,91.3130748301158,91.20084780543336,126.0,126.0
0,seen,1_office,task_0/test_seen/1_office/episode_0037/traj_gt_pred_xyzk.npz,0.21739130434782608,0.9782608695652174,1.0,0.7318840579710145,0.6913241227683965,0.9634755984759721,1.0,0.0,1.0,1.0,42.13963546138312,39.71165368447129,46.0,46.0
0,seen,1_office,task_0/test_seen/1_office/episode_0038/traj_gt_pred_xyzk.npz,0.2601626016260163,0.35772357723577236,1.0,0.5392953929539296,0.41712155605432344,0.9855470652486007,1.0,0.0,1.0,1.0,103.03754189791394,101.62243684995553,123.0,123.0
0,seen,1_office,task_0/test_seen/1_office/episode_0039/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9972830156321163,1.0,0.0,1.0,1.0,95.63684994490407,95.5110928380403,119.0,119.0
0,seen,1_office,task_0/test_seen/1_office/episode_0040/traj_gt_pred_xyzk.npz,0.452991452991453,0.9914529914529915,1.0,0.8148148148148149,0.7574717199618839,0.9871303651131664,1.0,0.0,1.0,1.0,90.14160098548696,89.20639843637623,117.0,117.0
0,seen,1_office,task_0/test_seen/1_office/episode_0049/traj_gt_pred_xyzk.npz,0.4787234042553192,0.9787234042553191,1.0,0.8191489361702127,0.8052073508101597,0.9706141518291268,1.0,0.0,1.0,1.0,66.94240233603509,65.99181415081144,94.0,94.0
0,seen,1_office,task_0/test_seen/1_office/episode_0050/traj_gt_pred_xyzk.npz,0.1717171717171717,0.29292929292929293,1.0,0.48821548821548816,0.3637410946429816,1.0,1.0,0.0,1.0,1.0,91.05104609053973,90.67365914467952,99.0,99.0
0,seen,1_office,task_0/test_seen/1_office/episode_0051/traj_gt_pred_xyzk.npz,0.4095238095238095,1.0,1.0,0.8031746031746031,0.7411291175591802,0.9921659910112997,1.0,0.0,1.0,1.0,95.5864454996514,95.46088133766477,105.0,105.0
0,seen,1_office,task_0/test_seen/1_office/episode_0052/traj_gt_pred_xyzk.npz,0.5543478260869565,1.0,1.0,0.8514492753623188,0.8336009968096968,0.9988507526450082,1.0,0.0,0.998360921228207,0.998360921228207,65.72271946713373,65.83062104061536,92.0,92.0
0,seen,1_office,task_0/test_seen/1_office/episode_0061/traj_gt_pred_xyzk.npz,0.9181818181818182,1.0,1.0,0.9727272727272727,0.8545159931676447,0.9992508377032268,1.0,0.0,1.0,1.0,108.55274485582326,106.7396281266329,110.0,110.0
0,seen,1_office,task_0/test_seen/1_office/episode_0062/traj_gt_pred_xyzk.npz,0.36,0.53,1.0,0.63,0.6567111144887962,0.9909650540478063,1.0,0.0,1.0,1.0,85.51264007409384,84.96008237501476,100.0,100.0
0,seen,1_office,task_0/test_seen/1_office/episode_0063/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9921260362471132,1.0,1.0,0.0,0.9975865081554424,0.9975865081554424,93.08741564850047,93.31262490770949,125.0,125.0
0,seen,1_office,task_0/test_seen/1_office/episode_0064/traj_gt_pred_xyzk.npz,0.6904761904761905,1.0,1.0,0.8968253968253969,0.883084484688517,0.9950258979342,1.0,0.0,0.9934840241455806,0.9934840241455806,65.31087474749853,65.73922998275428,84.0,84.0
0,seen,1_office,task_0/test_seen/1_office/episode_0073/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9991493235689431,1.0,0.0,0.996768737236327,0.996768737236327,56.256165896499255,56.43853362864982,91.0,91.0
0,seen,1_office,task_0/test_seen/1_office/episode_0074/traj_gt_pred_xyzk.npz,0.10638297872340426,0.19148936170212766,0.48936170212765956,0.2624113475177305,0.2694606826902346,0.9996417597222796,1.0,0.0,1.0,1.0,44.85976458114767,42.079512455206974,47.0,47.0
0,seen,1_office,task_0/test_seen/1_office/episode_0075/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9987180795358167,1.0,0.0,1.0,1.0,96.39254901471675,96.27568729089502,127.0,127.0
0,seen,1_office,task_0/test_seen/1_office/episode_0076/traj_gt_pred_xyzk.npz,0.3076923076923077,0.46153846153846156,1.0,0.5897435897435898,0.5384057310372109,0.9996704576829882,1.0,0.0,0.9969872041989929,0.9969872041989929,78.98997828973486,79.2286781184896,91.0,91.0
0,seen,1_office,task_0/test_seen/1_office/episode_0085/traj_gt_pred_xyzk.npz,0.5061728395061729,1.0,1.0,0.8353909465020576,0.80725961198759,0.9983659182321123,1.0,0.0,1.0,1.0,53.709487119485544,52.92302809545521,81.0,81.0
0,seen,1_office,task_0/test_seen/1_office/episode_0086/traj_gt_pred_xyzk.npz,0.2079207920792079,0.33663366336633666,1.0,0.5148514851485149,0.4109629679183626,0.9985009276935753,1.0,0.0,1.0,1.0,87.37309316448886,86.3807578703417,101.0,101.0
0,seen,1_office,task_0/test_seen/1_office/episode_0087/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.996833477139816,1.0,0.0,1.0,1.0,56.98872544501124,56.70900782200965,82.0,82.0
0,seen,1_office,task_0/test_seen/1_office/episode_0088/traj_gt_pred_xyzk.npz,0.9901960784313726,1.0,1.0,0.9967320261437909,0.9539016699495859,0.9993228053234303,1.0,0.0,1.0,1.0,66.36059421691364,65.44773575833607,102.0,102.0
0,seen,1_office,task_0/test_seen/1_office/episode_0097/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9990146057604933,1.0,0.0,1.0,1.0,84.6214278368809,84.48852253459651,112.0,112.0
0,seen,1_office,task_0/test_seen/1_office/episode_0098/traj_gt_pred_xyzk.npz,0.4742268041237113,0.5154639175257731,1.0,0.6632302405498282,0.6934186032121986,0.9771193629158409,1.0,0.0,0.9946388781870541,0.9946388781870541,73.09476689100848,73.48874902642012,97.0,97.0
0,seen,1_office,task_0/test_seen/1_office/episode_0099/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.8913280359421171,0.9990850377882527,1.0,0.0,1.0,1.0,101.80033878873624,101.27408860996655,108.0,108.0
0,seen,1_office,task_0/test_seen/1_office/episode_0100/traj_gt_pred_xyzk.npz,0.5089285714285714,1.0,1.0,0.8363095238095237,0.7782520410293151,0.9986489727907433,1.0,0.0,0.992998925750859,0.992998925750859,82.14459788765646,82.72375302475034,112.0,112.0
0,seen,1_office,task_0/test_seen/1_office/episode_0109/traj_gt_pred_xyzk.npz,0.21100917431192662,0.42201834862385323,1.0,0.5443425076452599,0.5486747654369011,0.9992165311844701,1.0,0.0,1.0,1.0,99.92007602483861,98.98628681408289,109.0,109.0
0,seen,1_office,task_0/test_seen/1_office/episode_0110/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.8850229196000651,0.9940030714596536,1.0,0.0,0.9994664871459864,0.9994664871459864,87.19457371678806,87.24111797462604,89.0,89.0
0,seen,1_office,task_0/test_seen/1_office/episode_0111/traj_gt_pred_xyzk.npz,0.4574468085106383,0.5638297872340425,1.0,0.6737588652482268,0.6718482040149332,0.9975407949085259,1.0,0.0,1.0,1.0,62.809524738044686,61.581697426464935,94.0,94.0
0,seen,1_office,task_0/test_seen/1_office/episode_0112/traj_gt_pred_xyzk.npz,0.168,0.192,0.264,0.208,0.0736747713985045,0.8855134318897416,1.0,0.0,1.0,1.0,108.9198355351725,99.20290881938048,125.0,125.0
0,seen,1_office,task_0/test_seen/1_office/episode_0121/traj_gt_pred_xyzk.npz,0.410958904109589,0.8767123287671232,1.0,0.7625570776255707,0.7112018794135792,0.974480146181492,1.0,0.0,1.0,1.0,59.11099352714034,58.701672143231775,73.0,73.0
0,seen,1_office,task_0/test_seen/1_office/episode_0122/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9705054373827592,0.9962147282974494,1.0,0.0,1.0,1.0,75.7853379995555,75.63877789023955,97.0,97.0
0,seen,1_office,task_0/test_seen/1_office/episode_0123/traj_gt_pred_xyzk.npz,0.25688073394495414,0.29357798165137616,0.42201834862385323,0.32415902140672787,0.13808695902544504,0.9989789352695012,1.0,0.0,1.0,1.0,82.92050766378861,80.79805651065664,109.0,109.0
0,seen,1_office,task_0/test_seen/1_office/episode_0133/traj_gt_pred_xyzk.npz,0.5568181818181818,1.0,1.0,0.8522727272727272,0.7872355204357736,0.9960423800405225,1.0,0.0,1.0,1.0,79.50980197427569,79.18867965529007,88.0,88.0
0,seen,1_office,task_0/test_seen/1_office/episode_0134/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9666931465258205,1.0,1.0,0.0,1.0,1.0,102.63049343362539,102.44684484974522,127.0,127.0
0,seen,1_office,task_0/test_seen/1_office/episode_0135/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.8984812430457512,1.0,1.0,0.0,0.9948339743123825,0.9948339743123825,80.4349981875884,80.85268523643266,96.0,96.0
0,seen,1_office,task_0/test_seen/1_office/episode_0145/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9006772162953685,0.9937227995689647,1.0,0.0,1.0,1.0,75.77678160328071,75.39206273316276,88.0,88.0
0,seen,1_office,task_0/test_seen/1_office/episode_0146/traj_gt_pred_xyzk.npz,0.5772357723577236,1.0,1.0,0.8590785907859079,0.855821942574264,0.9997428321622184,1.0,0.0,1.0,1.0,91.58940118556302,90.60895542747075,123.0,123.0
0,seen,1_office,task_0/test_seen/1_office/episode_0147/traj_gt_pred_xyzk.npz,0.3968253968253968,0.5952380952380952,1.0,0.6640211640211641,0.6984424760952178,0.992079049925515,1.0,0.0,1.0,1.0,97.30260356318567,96.83682993242962,126.0,126.0
0,seen,1_office,task_0/test_seen/1_office/episode_0157/traj_gt_pred_xyzk.npz,0.48314606741573035,0.9887640449438202,1.0,0.8239700374531834,0.7931460038346423,0.9998247812177695,1.0,0.0,1.0,1.0,53.69830040985406,53.19657750657386,89.0,89.0
0,seen,1_office,task_0/test_seen/1_office/episode_0158/traj_gt_pred_xyzk.npz,0.32558139534883723,0.5116279069767442,1.0,0.6124031007751939,0.6077359650806368,1.0,1.0,0.0,1.0,1.0,67.46664741160549,66.40602768393546,86.0,86.0
0,seen,1_office,task_0/test_seen/1_office/episode_0159/traj_gt_pred_xyzk.npz,0.4044943820224719,1.0,1.0,0.801498127340824,0.7682036694977854,0.9942084553812927,1.0,0.0,1.0,1.0,62.475519315120366,62.23132041366016,89.0,89.0
0,seen,1_office,task_0/test_seen/1_office/episode_0169/traj_gt_pred_xyzk.npz,0.45054945054945056,1.0,1.0,0.816849816849817,0.8384927821923007,0.9864332356555064,1.0,0.0,1.0,1.0,59.38105276492314,58.21518440819216,91.0,91.0
0,seen,1_office,task_0/test_seen/1_office/episode_0170/traj_gt_pred_xyzk.npz,0.17045454545454544,0.36363636363636365,1.0,0.5113636363636364,0.3844249489843729,0.9969237880372519,1.0,0.0,1.0,1.0,80.99205434489878,79.55225379951374,88.0,88.0
0,seen,1_office,task_0/test_seen/1_office/episode_0171/traj_gt_pred_xyzk.npz,0.3258426966292135,0.4044943820224719,1.0,0.5767790262172284,0.6163932285719561,0.9880437587275902,1.0,0.0,1.0,1.0,70.15745874247602,69.23002585436112,89.0,89.0
0,seen,1_office,task_0/test_seen/1_office/episode_0181/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9675660290531952,0.9978710978464351,1.0,0.0,0.9877868064701896,0.9877868064701896,59.1001475416452,59.83087357973209,75.0,75.0
0,seen,1_office,task_0/test_seen/1_office/episode_0182/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9257338128938908,0.9946439450299098,1.0,0.0,1.0,1.0,84.14451356314117,84.06330559965947,98.0,98.0
0,seen,1_office,task_0/test_seen/1_office/episode_0183/traj_gt_pred_xyzk.npz,0.45714285714285713,0.7238095238095238,1.0,0.7269841269841271,0.7555033644824329,0.9978114652577424,1.0,0.0,0.9929846417780762,0.9929846417780762,74.85276764163203,75.38159654473387,105.0,105.0
0,seen,2_city,task_0/test_seen/2_city/episode_0004/traj_gt_pred_xyzk.npz,0.6754385964912281,0.6929824561403509,1.0,0.7894736842105262,0.8096310043183802,0.9764026027609929,1.0,0.0,1.0,1.0,81.08144238365074,80.96931576220831,114.0,114.0
0,seen,2_city,task_0/test_seen/2_city/episode_0005/traj_gt_pred_xyzk.npz,0.17796610169491525,0.4830508474576271,1.0,0.5536723163841808,0.5771998914536484,1.0,1.0,0.0,1.0,1.0,110.53842591622083,108.99049740120346,118.0,118.0
0,seen,2_city,task_0/test_seen/2_city/episode_0006/traj_gt_pred_xyzk.npz,0.3467741935483871,0.43548387096774194,1.0,0.5940860215053764,0.527167998916093,0.9834541115479588,1.0,0.0,1.0,1.0,92.2123861480714,91.8051502173243,124.0,124.0
0,seen,2_city,task_0/test_seen/2_city/episode_0017/traj_gt_pred_xyzk.npz,0.4418604651162791,0.6976744186046512,1.0,0.7131782945736435,0.7671685150372649,0.9640285184918443,1.0,0.0,1.0,1.0,61.454447690327115,59.65162248140704,86.0,86.0
0,seen,2_city,task_0/test_seen/2_city/episode_0018/traj_gt_pred_xyzk.npz,0.3923076923076923,0.49230769230769234,1.0,0.6282051282051282,0.6202700757934574,0.9836579774767277,1.0,0.0,1.0,1.0,96.57762807178679,95.55619130761625,130.0,130.0
0,seen,2_city,task_0/test_seen/2_city/episode_0019/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.946360578625043,0.9968481401840165,1.0,0.0,1.0,1.0,100.5505487660667,100.36048454717974,113.0,113.0
0,seen,2_city,task_0/test_seen/2_city/episode_0029/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9025711841482672,1.0,1.0,0.0,1.0,1.0,104.21061214842514,104.03580951345032,107.0,107.0
0,seen,2_city,task_0/test_seen/2_city/episode_0030/traj_gt_pred_xyzk.npz,0.4716981132075472,1.0,1.0,0.8238993710691824,0.7946116624463145,0.9846670255297633,1.0,0.0,1.0,1.0,91.7238058358056,91.2085003643931,106.0,106.0
0,seen,2_city,task_0/test_seen/2_city/episode_0031/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9994231150011413,1.0,0.0,1.0,1.0,59.80085249215131,59.68656556516827,72.0,72.0
0,seen,2_city,task_0/test_seen/2_city/episode_0041/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9902666408273805,0.9928734431118086,1.0,0.0,1.0,1.0,72.82579800110496,72.2762325966404,82.0,82.0
0,seen,2_city,task_0/test_seen/2_city/episode_0042/traj_gt_pred_xyzk.npz,0.5689655172413793,1.0,1.0,0.8563218390804598,0.8729065799652331,1.0,1.0,0.0,1.0,1.0,98.08890925734241,97.90400700025988,116.0,116.0
0,seen,2_city,task_0/test_seen/2_city/episode_0043/traj_gt_pred_xyzk.npz,0.5982905982905983,1.0,1.0,0.8660968660968661,0.8740636270823636,0.987629538590911,1.0,0.0,1.0,1.0,90.141603803224,89.56633666507096,117.0,117.0
0,seen,2_city,task_0/test_seen/2_city/episode_0053/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.992616084236461,0.9923368301729044,1.0,0.0,1.0,1.0,95.80088988420248,94.83514915192292,129.0,129.0
0,seen,2_city,task_0/test_seen/2_city/episode_0054/traj_gt_pred_xyzk.npz,0.5903614457831325,1.0,1.0,0.8634538152610443,0.8678361559589193,0.9798634007564386,1.0,0.0,1.0,1.0,59.51373902010659,58.647353829873,83.0,83.0
0,seen,2_city,task_0/test_seen/2_city/episode_0055/traj_gt_pred_xyzk.npz,0.23333333333333334,0.36666666666666664,1.0,0.5333333333333333,0.6072668830321356,0.9969231231633903,1.0,0.0,1.0,1.0,82.86915384386567,82.41973041635678,90.0,90.0
0,seen,2_city,task_0/test_seen/2_city/episode_0065/traj_gt_pred_xyzk.npz,0.33070866141732286,0.5118110236220472,1.0,0.6141732283464567,0.6262920935155555,0.9976615707812776,1.0,0.0,1.0,1.0,106.78213033521048,105.70743547195437,127.0,127.0
0,seen,2_city,task_0/test_seen/2_city/episode_0066/traj_gt_pred_xyzk.npz,0.8043478260869565,0.8695652173913043,0.9347826086956522,0.8695652173913043,0.6452305429610371,0.8405860762734124,1.0,0.0,1.0,1.0,43.81865595858955,35.504653004096944,46.0,46.0
0,seen,2_city,task_0/test_seen/2_city/episode_0067/traj_gt_pred_xyzk.npz,0.13725490196078433,0.23529411764705882,0.5098039215686274,0.29411764705882354,0.2578404065478506,0.999210217896035,1.0,0.0,1.0,1.0,97.72183326345267,95.8855346507652,102.0,102.0
0,seen,2_city,task_0/test_seen/2_city/episode_0077/traj_gt_pred_xyzk.npz,0.2828282828282828,0.4444444444444444,1.0,0.5757575757575758,0.5353582483651561,1.0,1.0,0.0,0.99200555756418,0.99200555756418,88.96764559299007,89.68462415820096,99.0,99.0
0,seen,2_city,task_0/test_seen/2_city/episode_0078/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9977580935162458,1.0,0.0,1.0,1.0,95.63685018327887,95.49879286559877,119.0,119.0
0,seen,2_city,task_0/test_seen/2_city/episode_0089/traj_gt_pred_xyzk.npz,0.5363636363636364,1.0,1.0,0.8454545454545453,0.9035926370300731,0.9988702562351712,1.0,0.0,1.0,1.0,80.19096735183902,78.54277976152262,110.0,110.0
0,seen,2_city,task_0/test_seen/2_city/episode_0090/traj_gt_pred_xyzk.npz,0.2916666666666667,0.3,0.3333333333333333,0.30833333333333335,0.00025551620702914807,0.3801501860531546,0.0,0.0,0.0,0.0,85.37469515381417,85.39617834130091,120.0,120.0
0,seen,2_city,task_0/test_seen/2_city/episode_0101/traj_gt_pred_xyzk.npz,0.20202020202020202,0.30303030303030304,1.0,0.5016835016835017,0.3391506360907777,0.9989192309176611,1.0,0.0,1.0,1.0,94.72777014797954,92.61067493502566,99.0,99.0
0,seen,2_city,task_0/test_seen/2_city/episode_0102/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9813749021070088,1.0,1.0,0.0,1.0,1.0,86.121554879944,85.93900136454074,94.0,94.0
0,seen,2_city,task_0/test_seen/2_city/episode_0113/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9445564791097406,0.9982071114488503,1.0,0.0,1.0,1.0,49.887767273516594,49.8086920169147,65.0,65.0
0,seen,2_city,task_0/test_seen/2_city/episode_0114/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.939289535004048,1.0,1.0,0.0,1.0,1.0,64.39280600243323,63.99219916600854,72.0,72.0
0,seen,2_city,task_0/test_seen/2_city/episode_0124/traj_gt_pred_xyzk.npz,0.5677966101694916,1.0,1.0,0.8559322033898304,0.8278739869127737,1.0,1.0,0.0,0.9955625358367965,0.9955625358367965,84.22047221117863,84.59586332302983,118.0,118.0
0,seen,2_city,task_0/test_seen/2_city/episode_0125/traj_gt_pred_xyzk.npz,0.4625,1.0,1.0,0.8208333333333333,0.8414677594845138,0.9909975931882546,1.0,0.0,0.9989684843386882,0.9989684843386882,72.38741070212856,72.46215655146382,80.0,80.0
0,seen,2_city,task_0/test_seen/2_city/episode_0126/traj_gt_pred_xyzk.npz,0.34782608695652173,0.9855072463768116,1.0,0.7777777777777778,0.698103972272629,0.9751426306275637,1.0,0.0,1.0,1.0,64.7446881961343,64.41957194767457,69.0,69.0
0,seen,2_city,task_0/test_seen/2_city/episode_0136/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9690612359679761,0.9969882621898839,1.0,0.0,0.9983953169378332,0.9983953169378332,89.38720180934513,89.53087048074663,108.0,108.0
0,seen,2_city,task_0/test_seen/2_city/episode_0137/traj_gt_pred_xyzk.npz,0.4657534246575342,1.0,1.0,0.8219178082191781,0.7998599384474194,0.9962090395705998,1.0,0.0,0.9938056946130897,0.9938056946130897,70.15453442939778,70.59180160635977,73.0,73.0
0,seen,2_city,task_0/test_seen/2_city/episode_0138/traj_gt_pred_xyzk.npz,0.2653061224489796,0.3877551020408163,1.0,0.5510204081632654,0.48008424759614554,1.0,1.0,0.0,1.0,1.0,78.89667276207518,77.46905326442112,98.0,98.0
0,seen,2_city,task_0/test_seen/2_city/episode_0148/traj_gt_pred_xyzk.npz,0.6336633663366337,1.0,1.0,0.877887788778878,0.8494279987844301,1.0,1.0,0.0,0.9992689093700232,0.9992689093700232,83.03196341446562,83.0927117174216,101.0,101.0
0,seen,2_city,task_0/test_seen/2_city/episode_0149/traj_gt_pred_xyzk.npz,0.6071428571428571,1.0,1.0,0.8690476190476191,0.8760998546983592,1.0,1.0,0.0,1.0,1.0,86.92016892979873,86.55618308710288,112.0,112.0
0,seen,2_city,task_0/test_seen/2_city/episode_0150/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9284303951588913,1.0,1.0,0.0,1.0,1.0,90.38031254925812,90.1363218189368,97.0,97.0
0,seen,2_city,task_0/test_seen/2_city/episode_0160/traj_gt_pred_xyzk.npz,0.3893805309734513,1.0,1.0,0.7964601769911503,0.7395315981901532,0.9985252866242348,1.0,0.0,1.0,1.0,109.5069704370033,108.8734682220836,113.0,113.0
0,seen,2_city,task_0/test_seen/2_city/episode_0161/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.981755737020893,1.0,1.0,0.0,1.0,1.0,92.2583021337071,92.0965136866002,108.0,108.0
0,seen,2_city,task_0/test_seen/2_city/episode_0162/traj_gt_pred_xyzk.npz,0.45901639344262296,1.0,1.0,0.819672131147541,0.8015446869252625,0.9935229848398015,1.0,0.0,1.0,1.0,96.2011745616101,95.5389924469588,122.0,122.0
0,seen,2_city,task_0/test_seen/2_city/episode_0172/traj_gt_pred_xyzk.npz,0.34328358208955223,0.5223880597014925,1.0,0.6218905472636815,0.6672828875197084,1.0,1.0,0.0,0.9868519273964864,0.9868519273964864,56.89695225698301,57.65500444133357,67.0,67.0
0,seen,2_city,task_0/test_seen/2_city/episode_0173/traj_gt_pred_xyzk.npz,0.3372093023255814,0.4418604651162791,1.0,0.5930232558139535,0.46940659876149954,1.0,1.0,0.0,1.0,1.0,67.46665263332304,67.0075696775389,86.0,86.0
0,seen,2_city,task_0/test_seen/2_city/episode_0174/traj_gt_pred_xyzk.npz,0.24647887323943662,0.3380281690140845,0.5492957746478874,0.3779342723004695,0.275388936047182,1.0,1.0,0.0,0.9910073071155847,0.9910073071155847,107.4435963214094,108.41857123549732,142.0,142.0
0,seen,2_city,task_0/test_seen/2_city/episode_0184/traj_gt_pred_xyzk.npz,0.4507042253521127,0.5633802816901409,1.0,0.6713615023474179,0.6411205142204339,1.0,1.0,0.0,1.0,1.0,40.17086213268381,40.01007787592509,71.0,71.0
0,seen,2_city,task_0/test_seen/2_city/episode_0185/traj_gt_pred_xyzk.npz,0.30973451327433627,0.9911504424778761,1.0,0.7669616519174042,0.732808205617374,0.9992017673599516,1.0,0.0,1.0,1.0,98.04929023459114,96.26289455179726,113.0,113.0
0,seen,2_city,task_0/test_seen/2_city/episode_0186/traj_gt_pred_xyzk.npz,0.6736842105263158,1.0,1.0,0.8912280701754386,0.9302461174106751,1.0,1.0,0.0,1.0,1.0,62.70880260542896,62.46419559186994,95.0,95.0
0,seen,3_road,task_0/test_seen/3_road/episode_0007/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.997673733161747,1.0,0.0,1.0,1.0,67.40629917155627,67.35093422066605,80.0,80.0
0,seen,3_road,task_0/test_seen/3_road/episode_0008/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9628324535399184,0.9984430553655087,1.0,0.0,1.0,1.0,109.99802430109455,109.80618732014693,146.0,146.0
0,seen,3_road,task_0/test_seen/3_road/episode_0009/traj_gt_pred_xyzk.npz,0.3684210526315789,0.5052631578947369,1.0,0.624561403508772,0.550059596023718,0.9660114663993778,1.0,0.0,1.0,1.0,68.81835685129028,68.23967350731124,95.0,95.0
0,seen,3_road,task_0/test_seen/3_road/episode_0010/traj_gt_pred_xyzk.npz,0.5978260869565217,1.0,1.0,0.8659420289855072,0.869242486881071,0.9829041636017848,1.0,0.0,1.0,1.0,67.98776685644695,67.77443198522184,92.0,92.0
0,seen,3_road,task_0/test_seen/3_road/episode_0020/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,1.0,0.9988694648861943,1.0,0.0,0.9995909664476821,0.9995909664476821,100.09009327390041,100.13105023307456,127.0,127.0
0,seen,3_road,task_0/test_seen/3_road/episode_0021/traj_gt_pred_xyzk.npz,0.1375,0.2875,1.0,0.47500000000000003,0.523048561560607,0.9904615465790463,1.0,0.0,1.0,1.0,76.78303023559222,76.61096639134863,80.0,80.0
